Age,CIBIL,CheckingStatus,City,CreditHistory,CurrentResidenceDuration,Dependents,EmploymentDuration,ExistingCreditsCount,ExistingSavings,ForeignWorker,Housing,InstallmentPercent,InstallmentPlans,Job,LoanAmount,LoanDuration,LoanPurpose,OthersOnLoan,OwnsProperty,Risk,Salary,Sex,Telephone
47,703,no_checking,Non-Metro,outstanding_credit,4,2,4_to_7,3,500_to_1000,yes,free,3,none,skilled,7546,32,repairs,co-applicant,unknown,Risk,4858,male,yes
30,734,no_checking,Non-Metro,outstanding_credit,2,1,greater_7,2,500_to_1000,yes,own,3,none,skilled,2742,32,vacation,none,car_other,Risk,3051,female,none
58,729,no_checking,Non-Metro,outstanding_credit,3,1,greater_7,2,500_to_1000,yes,free,4,none,skilled,6367,32,vacation,co-applicant,unknown,Risk,4864,male,yes
57,735,no_checking,Non-Metro,outstanding_credit,5,2,greater_7,2,500_to_1000,yes,free,6,none,skilled,9604,32,vacation,co-applicant,unknown,Risk,3680,male,yes
46,716,no_checking,Non-Metro,prior_payments_delayed,2,1,1_to_4,2,500_to_1000,yes,own,4,none,skilled,2879,32,appliances,none,car_other,Risk,4675,male,yes
43,719,no_checking,Metro,prior_payments_delayed,3,1,greater_7,2,500_to_1000,yes,free,5,none,skilled,4842,32,appliances,none,car_other,Risk,3670,female,none
42,718,no_checking,Non-Metro,prior_payments_delayed,3,2,greater_7,3,unknown,yes,own,5,none,skilled,5158,32,appliances,none,unknown,Risk,3429,male,yes
43,749,no_checking,Non-Metro,prior_payments_delayed,4,1,4_to_7,2,100_to_500,yes,own,3,none,skilled,6064,32,appliances,none,unknown,Risk,4882,female,yes
44,737,no_checking,Non-Metro,prior_payments_delayed,4,2,greater_7,2,100_to_500,yes,free,5,none,management_self-employed,6680,32,appliances,none,unknown,Risk,3256,male,yes
58,708,no_checking,Non-Metro,prior_payments_delayed,4,1,greater_7,2,500_to_1000,yes,own,4,none,skilled,6954,32,appliances,none,car_other,Risk,4696,female,none
44,702,no_checking,Metro,prior_payments_delayed,5,2,4_to_7,2,unknown,yes,own,5,none,skilled,6990,32,appliances,none,unknown,No Risk,5322,male,yes
47,824,no_checking,Non-Metro,prior_payments_delayed,5,1,4_to_7,2,100_to_500,yes,own,5,stores,unskilled,8102,32,appliances,co-applicant,savings_insurance,No Risk,6355,male,yes
51,726,no_checking,Non-Metro,prior_payments_delayed,3,1,greater_7,2,500_to_1000,yes,own,4,none,skilled,5843,32,business,none,savings_insurance,Risk,3834,female,none
44,704,no_checking,Metro,prior_payments_delayed,4,1,greater_7,1,100_to_500,yes,own,5,none,skilled,6394,32,business,none,car_other,No Risk,5837,female,yes
40,816,no_checking,Non-Metro,prior_payments_delayed,3,1,4_to_7,1,100_to_500,yes,rent,3,stores,unskilled,6860,32,business,none,car_other,No Risk,7886,male,yes
43,701,no_checking,Non-Metro,prior_payments_delayed,2,1,greater_7,3,100_to_500,yes,free,4,none,skilled,6966,32,business,none,car_other,Risk,4797,female,none
33,864,no_checking,Metro,prior_payments_delayed,4,1,1_to_4,1,unknown,yes,own,4,none,skilled,1905,32,car_used,none,savings_insurance,No Risk,6759,male,yes
32,739,no_checking,Non-Metro,prior_payments_delayed,4,1,greater_7,2,unknown,yes,own,4,bank,unemployed,2022,32,car_used,none,unknown,Risk,7429,female,yes
47,709,no_checking,Non-Metro,prior_payments_delayed,4,2,greater_7,3,unknown,yes,free,3,stores,unskilled,4400,32,car_used,co-applicant,car_other,Risk,4395,male,yes
44,723,no_checking,Metro,prior_payments_delayed,4,1,4_to_7,1,unknown,yes,own,3,none,skilled,4415,32,car_used,none,car_other,Risk,4671,male,none
42,738,no_checking,Non-Metro,prior_payments_delayed,3,1,4_to_7,2,unknown,yes,own,4,none,skilled,4756,32,car_used,none,savings_insurance,No Risk,4707,male,yes
41,744,no_checking,Non-Metro,prior_payments_delayed,4,1,1_to_4,2,unknown,yes,own,3,none,skilled,5210,32,car_used,none,unknown,Risk,4855,male,none
45,870,no_checking,Metro,prior_payments_delayed,5,1,4_to_7,1,500_to_1000,yes,free,4,none,skilled,5305,32,car_used,guarantor,car_other,Risk,4621,male,yes
51,874,no_checking,Non-Metro,prior_payments_delayed,5,1,4_to_7,2,500_to_1000,yes,free,4,none,skilled,5497,32,car_used,guarantor,car_other,No Risk,7077,male,yes
29,833,no_checking,Metro,prior_payments_delayed,3,1,1_to_4,1,500_to_1000,yes,own,4,none,skilled,5506,32,car_used,none,car_other,No Risk,7775,male,none
41,728,no_checking,Non-Metro,prior_payments_delayed,4,1,less_1,1,500_to_1000,yes,own,2,none,management_self-employed,5930,32,car_used,none,car_other,No Risk,7637,male,yes
46,870,no_checking,Metro,prior_payments_delayed,4,1,4_to_7,2,unknown,yes,own,4,none,skilled,6250,32,car_used,none,car_other,No Risk,7976,male,yes
47,700,no_checking,Non-Metro,prior_payments_delayed,5,1,4_to_7,2,100_to_500,yes,free,4,none,skilled,6881,32,car_used,none,car_other,Risk,3618,female,none
37,834,no_checking,Metro,prior_payments_delayed,4,1,1_to_4,2,greater_1000,yes,own,4,none,management_self-employed,7832,32,car_used,co-applicant,car_other,No Risk,5507,male,none
43,738,no_checking,Non-Metro,prior_payments_delayed,3,1,4_to_7,2,100_to_500,yes,free,5,none,management_self-employed,8821,32,car_used,co-applicant,unknown,Risk,3891,male,yes
41,879,no_checking,Non-Metro,prior_payments_delayed,4,2,4_to_7,2,500_to_1000,yes,free,5,none,management_self-employed,9131,32,car_used,co-applicant,car_other,Risk,3774,male,yes
46,730,no_checking,Non-Metro,prior_payments_delayed,4,2,4_to_7,2,500_to_1000,yes,free,3,none,skilled,9233,32,car_used,none,car_other,Risk,4123,female,yes
50,876,no_checking,Metro,prior_payments_delayed,4,2,greater_7,2,500_to_1000,yes,own,5,stores,unskilled,9594,32,car_used,co-applicant,unknown,No Risk,6353,male,yes
32,878,no_checking,Non-Metro,prior_payments_delayed,4,1,4_to_7,2,500_to_1000,yes,own,3,none,skilled,4424,32,education,none,savings_insurance,No Risk,3165,male,none
50,736,no_checking,Non-Metro,prior_payments_delayed,5,2,4_to_7,2,100_to_500,yes,own,5,none,management_self-employed,6332,32,education,none,savings_insurance,Risk,7030,female,yes
45,812,no_checking,Non-Metro,prior_payments_delayed,5,2,4_to_7,2,unknown,yes,own,4,none,skilled,5915,32,furniture,none,car_other,No Risk,6499,male,yes
46,847,no_checking,Metro,prior_payments_delayed,5,1,1_to_4,2,100_to_500,yes,free,4,none,management_self-employed,9016,32,furniture,co-applicant,unknown,No Risk,7085,male,yes
41,734,no_checking,Metro,prior_payments_delayed,3,1,4_to_7,1,500_to_1000,yes,own,4,none,skilled,2070,32,radio_tv,none,savings_insurance,Risk,3577,male,none
29,817,no_checking,Non-Metro,prior_payments_delayed,4,1,greater_7,2,500_to_1000,yes,own,4,none,skilled,2803,32,radio_tv,none,savings_insurance,Risk,4214,male,none
43,846,no_checking,Metro,prior_payments_delayed,2,1,4_to_7,2,500_to_1000,yes,own,4,none,skilled,3581,32,radio_tv,none,car_other,No Risk,5809,female,none
43,725,no_checking,Non-Metro,prior_payments_delayed,3,1,4_to_7,2,500_to_1000,yes,own,3,none,skilled,5102,32,radio_tv,none,car_other,Risk,3858,female,yes
44,718,no_checking,Non-Metro,prior_payments_delayed,5,1,1_to_4,2,500_to_1000,yes,own,4,none,management_self-employed,5105,32,radio_tv,none,savings_insurance,Risk,3925,male,none
34,733,no_checking,Non-Metro,prior_payments_delayed,4,1,1_to_4,1,100_to_500,yes,own,3,none,management_self-employed,5613,32,radio_tv,none,car_other,Risk,3362,male,none
63,711,no_checking,Non-Metro,prior_payments_delayed,5,2,greater_7,3,100_to_500,yes,free,4,none,skilled,6315,32,radio_tv,co-applicant,unknown,Risk,3119,male,yes
36,734,no_checking,Non-Metro,prior_payments_delayed,4,1,1_to_4,2,100_to_500,yes,own,3,none,skilled,7663,32,radio_tv,none,savings_insurance,Risk,3185,female,none
46,898,no_checking,Metro,prior_payments_delayed,3,2,1_to_4,2,100_to_500,yes,own,3,stores,unskilled,10584,32,radio_tv,co-applicant,unknown,No Risk,6734,male,yes
42,736,no_checking,Non-Metro,prior_payments_delayed,4,1,greater_7,2,100_to_500,yes,free,4,none,skilled,5293,32,vacation,none,car_other,Risk,3428,female,yes
29,838,no_checking,Non-Metro,prior_payments_delayed,3,1,less_1,1,100_to_500,yes,own,4,none,management_self-employed,5743,32,vacation,none,savings_insurance,No Risk,7672,male,none
35,743,no_checking,Non-Metro,all_credits_paid_back,4,1,less_1,1,100_to_500,yes,own,2,none,skilled,3810,33,furniture,co-applicant,savings_insurance,Risk,3532,female,none
34,867,no_checking,Metro,all_credits_paid_back,3,1,less_1,1,100_to_500,yes,own,4,stores,unskilled,4420,33,radio_tv,none,real_estate,No Risk,5715,male,yes
45,728,no_checking,Non-Metro,credits_paid_to_date,4,1,4_to_7,2,greater_1000,yes,free,4,none,skilled,6699,33,business,none,car_other,Risk,3341,female,yes
39,726,no_checking,Non-Metro,credits_paid_to_date,4,1,1_to_4,1,500_to_1000,yes,own,3,none,skilled,5485,33,car_used,none,car_other,Risk,3584,female,none
51,848,no_checking,Metro,credits_paid_to_date,4,1,4_to_7,2,100_to_500,yes,free,4,none,skilled,6261,33,furniture,guarantor,car_other,No Risk,6521,male,yes
36,895,no_checking,Metro,credits_paid_to_date,4,1,1_to_4,2,100_to_500,yes,own,4,none,management_self-employed,4781,33,radio_tv,none,savings_insurance,No Risk,5167,male,none
40,700,no_checking,Non-Metro,credits_paid_to_date,4,1,less_1,2,greater_1000,yes,own,4,none,skilled,5025,33,radio_tv,guarantor,real_estate,No Risk,7188,male,yes
44,735,no_checking,Non-Metro,credits_paid_to_date,5,1,1_to_4,2,greater_1000,yes,own,4,none,management_self-employed,7064,33,retraining,none,unknown,No Risk,5539,male,none
47,745,no_checking,Metro,outstanding_credit,5,2,greater_7,3,greater_1000,yes,free,5,none,skilled,5865,33,appliances,co-applicant,car_other,Risk,3133,male,yes
64,745,no_checking,Non-Metro,outstanding_credit,3,2,greater_7,3,unknown,yes,own,4,none,skilled,6132,33,appliances,none,unknown,Risk,3147,male,yes
43,859,no_checking,Non-Metro,outstanding_credit,3,1,greater_7,2,unknown,yes,free,4,stores,unskilled,6222,33,appliances,none,car_other,No Risk,6496,male,yes
36,711,no_checking,Non-Metro,outstanding_credit,4,1,4_to_7,2,500_to_1000,yes,free,5,none,skilled,7941,33,appliances,co-applicant,unknown,Risk,3610,male,yes
55,885,no_checking,Metro,outstanding_credit,5,2,greater_7,2,unknown,yes,free,5,none,skilled,8187,33,appliances,co-applicant,unknown,Risk,3080,male,yes
46,702,no_checking,Non-Metro,outstanding_credit,4,1,greater_7,2,500_to_1000,yes,free,5,none,skilled,8276,33,appliances,co-applicant,car_other,Risk,4363,male,yes
39,719,no_checking,Non-Metro,outstanding_credit,4,1,4_to_7,1,500_to_1000,yes,own,3,none,skilled,4521,33,furniture,none,unknown,Risk,4587,female,yes
51,810,no_checking,Non-Metro,outstanding_credit,5,2,greater_7,2,greater_1000,yes,own,4,stores,unskilled,4539,33,furniture,co-applicant,savings_insurance,Risk,3778,male,yes
51,700,no_checking,Metro,outstanding_credit,4,2,greater_7,3,greater_1000,yes,free,5,none,skilled,4550,33,furniture,none,savings_insurance,Risk,6022,male,yes
66,719,no_checking,Non-Metro,outstanding_credit,5,1,greater_7,2,unknown,yes,free,4,none,unskilled,6465,33,furniture,guarantor,unknown,Risk,3111,female,yes
55,734,no_checking,Non-Metro,outstanding_credit,3,1,greater_7,2,500_to_1000,yes,free,5,none,skilled,7086,33,furniture,co-applicant,unknown,Risk,3795,male,yes
43,874,no_checking,Non-Metro,outstanding_credit,3,1,greater_7,2,greater_1000,yes,own,5,none,skilled,5253,33,other,none,car_other,No Risk,4776,male,yes
38,741,no_checking,Non-Metro,outstanding_credit,5,1,1_to_4,2,500_to_1000,yes,own,4,stores,unskilled,5853,33,other,none,car_other,Risk,4048,male,yes
65,717,no_checking,Non-Metro,outstanding_credit,4,1,greater_7,2,500_to_1000,yes,free,5,none,skilled,7634,33,other,guarantor,unknown,Risk,4366,male,yes
45,894,no_checking,Non-Metro,outstanding_credit,4,2,4_to_7,2,unknown,yes,free,5,stores,unskilled,8575,33,other,none,unknown,Risk,3664,male,yes
30,742,no_checking,Non-Metro,outstanding_credit,2,1,4_to_7,1,greater_1000,yes,own,3,none,skilled,2771,33,radio_tv,none,car_other,Risk,5818,male,none
52,833,no_checking,Metro,outstanding_credit,3,1,4_to_7,2,500_to_1000,yes,free,4,none,skilled,5742,33,radio_tv,none,car_other,No Risk,6520,male,none
34,705,no_checking,Non-Metro,outstanding_credit,5,2,greater_7,2,500_to_1000,yes,free,5,none,management_self-employed,7233,33,radio_tv,co-applicant,unknown,Risk,3269,male,yes
58,703,no_checking,Metro,outstanding_credit,6,1,greater_7,2,500_to_1000,yes,free,5,none,skilled,8499,33,radio_tv,guarantor,unknown,Risk,4756,female,yes
49,731,no_checking,Non-Metro,outstanding_credit,5,1,4_to_7,2,500_to_1000,yes,free,4,none,skilled,4798,33,repairs,none,unknown,Risk,3874,male,yes
43,733,no_checking,Metro,outstanding_credit,3,1,greater_7,2,500_to_1000,yes,own,4,none,skilled,5034,33,repairs,none,car_other,Risk,4568,female,yes
51,715,no_checking,Non-Metro,outstanding_credit,4,2,4_to_7,2,500_to_1000,yes,own,4,stores,unskilled,5152,33,repairs,none,car_other,Risk,5572,female,yes
54,736,no_checking,Metro,outstanding_credit,5,2,greater_7,2,unknown,yes,free,5,none,skilled,5717,33,repairs,co-applicant,unknown,Risk,3387,male,yes
48,878,no_checking,Metro,outstanding_credit,2,1,4_to_7,2,greater_1000,yes,own,3,none,skilled,6036,33,repairs,none,car_other,No Risk,5374,male,yes
56,837,no_checking,Non-Metro,outstanding_credit,5,2,greater_7,3,unknown,yes,free,4,none,skilled,7744,33,repairs,co-applicant,unknown,Risk,3073,male,yes
49,862,no_checking,Non-Metro,outstanding_credit,3,1,4_to_7,2,unknown,yes,own,4,stores,unskilled,5302,33,vacation,none,savings_insurance,No Risk,7280,female,none
43,843,no_checking,Metro,outstanding_credit,4,2,greater_7,2,unknown,yes,own,5,stores,unskilled,7236,33,vacation,co-applicant,car_other,No Risk,6257,male,none
47,728,no_checking,Non-Metro,outstanding_credit,5,2,greater_7,2,500_to_1000,yes,free,5,none,management_self-employed,7786,33,vacation,co-applicant,unknown,Risk,4824,male,yes
39,733,no_checking,Non-Metro,prior_payments_delayed,3,2,4_to_7,2,500_to_1000,yes,own,4,none,skilled,4177,33,appliances,none,savings_insurance,Risk,4096,male,yes
25,890,no_checking,Metro,prior_payments_delayed,3,1,1_to_4,1,500_to_1000,yes,own,4,none,skilled,4454,33,appliances,none,car_other,No Risk,5029,male,none
45,870,no_checking,Non-Metro,prior_payments_delayed,5,1,greater_7,2,greater_1000,yes,own,5,none,skilled,4983,33,appliances,none,car_other,Risk,4220,male,yes
43,857,no_checking,Non-Metro,prior_payments_delayed,3,1,greater_7,2,unknown,yes,own,4,none,skilled,5649,33,appliances,none,car_other,No Risk,6981,male,none
46,818,no_checking,Non-Metro,prior_payments_delayed,3,1,greater_7,2,500_to_1000,yes,free,4,none,skilled,5799,33,appliances,none,car_other,Risk,4008,male,yes
54,818,no_checking,Non-Metro,prior_payments_delayed,4,1,4_to_7,2,500_to_1000,yes,own,4,none,skilled,6516,33,appliances,none,car_other,No Risk,7353,male,yes
47,712,no_checking,Non-Metro,prior_payments_delayed,4,1,4_to_7,2,100_to_500,yes,own,3,none,skilled,6805,33,appliances,none,savings_insurance,Risk,4604,female,none
49,735,no_checking,Non-Metro,prior_payments_delayed,4,2,4_to_7,2,100_to_500,yes,free,3,none,skilled,7048,33,appliances,co-applicant,savings_insurance,Risk,4519,male,yes
41,709,no_checking,Non-Metro,prior_payments_delayed,3,2,greater_7,2,greater_1000,yes,free,4,none,skilled,7072,33,appliances,co-applicant,savings_insurance,Risk,4017,male,yes
44,743,no_checking,Non-Metro,prior_payments_delayed,5,2,greater_7,2,greater_1000,no,own,5,stores,unskilled,7433,33,appliances,co-applicant,unknown,Risk,5949,male,yes
44,869,no_checking,Metro,prior_payments_delayed,3,1,4_to_7,3,500_to_1000,yes,free,5,none,skilled,7860,33,appliances,none,savings_insurance,No Risk,6614,male,yes
28,703,no_checking,Non-Metro,prior_payments_delayed,3,2,greater_7,3,greater_1000,yes,free,5,none,management_self-employed,8028,33,appliances,co-applicant,car_other,Risk,3655,male,yes
29,832,no_checking,Metro,prior_payments_delayed,3,1,greater_7,1,unknown,yes,own,5,none,skilled,2776,33,business,none,car_other,No Risk,5150,male,none
53,871,no_checking,Metro,prior_payments_delayed,3,1,1_to_4,1,500_to_1000,yes,own,3,none,skilled,5204,33,business,none,savings_insurance,No Risk,5485,female,none
38,749,no_checking,Non-Metro,prior_payments_delayed,2,1,1_to_4,2,unknown,yes,rent,4,none,skilled,2008,33,furniture,none,car_other,Risk,6139,female,none
45,740,no_checking,Non-Metro,prior_payments_delayed,3,1,4_to_7,1,500_to_1000,yes,own,4,stores,skilled,4331,33,furniture,none,car_other,Risk,3622,male,none
40,880,no_checking,Non-Metro,prior_payments_delayed,5,1,greater_7,2,500_to_1000,yes,own,4,none,skilled,4514,33,furniture,co-applicant,savings_insurance,Risk,3717,male,none
49,736,no_checking,Non-Metro,prior_payments_delayed,4,1,4_to_7,2,unknown,yes,own,4,none,skilled,4553,33,furniture,none,savings_insurance,Risk,4491,female,none
50,739,no_checking,Non-Metro,prior_payments_delayed,3,1,1_to_4,2,unknown,yes,own,3,none,skilled,5315,33,furniture,none,savings_insurance,Risk,4899,male,yes
38,826,no_checking,Metro,prior_payments_delayed,3,1,1_to_4,2,500_to_1000,yes,own,4,bank,unemployed,5692,33,furniture,none,unknown,No Risk,7266,female,yes
44,806,no_checking,Non-Metro,prior_payments_delayed,3,2,1_to_4,3,unknown,yes,free,4,none,skilled,5831,33,furniture,none,savings_insurance,No Risk,6099,male,yes
48,885,no_checking,Metro,prior_payments_delayed,4,1,greater_7,2,greater_1000,yes,free,4,none,skilled,5933,33,furniture,none,unknown,Risk,3070,male,yes
45,734,no_checking,Non-Metro,prior_payments_delayed,4,2,4_to_7,3,100_to_500,yes,free,4,none,management_self-employed,7227,33,furniture,co-applicant,savings_insurance,Risk,3677,male,yes
44,736,no_checking,Non-Metro,prior_payments_delayed,4,2,greater_7,2,unknown,yes,free,5,none,skilled,3548,33,radio_tv,none,savings_insurance,Risk,4657,female,yes
45,823,no_checking,Non-Metro,prior_payments_delayed,4,1,4_to_7,1,500_to_1000,no,own,4,none,skilled,4729,33,radio_tv,none,car_other,Risk,4916,female,yes
47,801,no_checking,Metro,prior_payments_delayed,3,1,4_to_7,2,500_to_1000,yes,own,4,none,skilled,5243,33,radio_tv,none,car_other,No Risk,7267,male,yes
47,849,no_checking,Non-Metro,prior_payments_delayed,3,1,4_to_7,2,500_to_1000,yes,own,5,stores,unskilled,5774,33,radio_tv,none,savings_insurance,No Risk,6594,male,none
43,843,no_checking,Metro,prior_payments_delayed,4,1,greater_7,1,100_to_500,yes,own,5,none,management_self-employed,6661,33,radio_tv,co-applicant,savings_insurance,No Risk,4762,male,none
40,701,no_checking,Non-Metro,prior_payments_delayed,4,1,1_to_4,2,500_to_1000,yes,own,3,none,skilled,7341,33,radio_tv,none,car_other,Risk,4422,male,yes
53,722,no_checking,Non-Metro,prior_payments_delayed,4,1,greater_7,2,greater_1000,yes,free,5,none,skilled,8801,33,radio_tv,guarantor,unknown,Risk,3177,male,yes
36,863,no_checking,Metro,prior_payments_delayed,3,1,4_to_7,2,100_to_500,yes,free,4,none,management_self-employed,5899,33,retraining,none,savings_insurance,No Risk,7715,male,yes
32,724,no_checking,Metro,prior_payments_delayed,3,2,4_to_7,1,500_to_1000,no,own,4,stores,unskilled,4228,33,vacation,none,savings_insurance,No Risk,5232,male,yes
46,736,no_checking,Metro,prior_payments_delayed,3,2,greater_7,2,unknown,yes,own,4,none,skilled,7651,33,vacation,co-applicant,car_other,Risk,4940,male,yes
33,841,no_checking,Metro,credits_paid_to_date,2,1,1_to_4,1,greater_1000,yes,own,2,none,skilled,4153,34,appliances,none,car_other,No Risk,7595,female,yes
41,806,no_checking,Metro,credits_paid_to_date,2,1,1_to_4,1,greater_1000,yes,own,4,none,skilled,4957,34,appliances,guarantor,real_estate,No Risk,6695,female,none
44,878,no_checking,Metro,credits_paid_to_date,3,1,4_to_7,2,500_to_1000,yes,own,4,none,skilled,4674,34,business,none,savings_insurance,No Risk,4710,female,none
40,837,no_checking,Metro,credits_paid_to_date,4,1,greater_7,2,100_to_500,yes,own,5,stores,unskilled,5813,34,car_used,none,car_other,No Risk,5535,male,yes
